Episodio,Tiempo(s),RecompensaTotal,Resultado
53,3.56,2.16,EXITO
52,2.37,2.15,EXITO
53,3.66,3.20,EXITO
52,2.45,3.15,EXITO
54,2.47,1.15,EXITO
57,2.06,1.19,EXITO
54,2.55,2.15,EXITO
57,2.16,2.24,EXITO
48,3.10,1.23,EXITO
64,0.37,1.14,EXITO
54,2.67,3.10,EXITO
57,2.26,3.24,EXITO
48,3.18,2.24,EXITO
48,3.30,3.19,EXITO
58,2.20,1.16,EXITO
58,2.30,2.21,EXITO
58,2.38,3.21,EXITO
51,1.72,1.11,EXITO
56,0.52,1.25,EXITO
51,1.80,2.12,EXITO
51,1.92,3.08,EXITO
55,6.26,1.12,EXITO
55,6.36,2.16,EXITO
55,6.44,3.16,EXITO
51,0.63,1.16,EXITO
61,1.83,1.11,EXITO
54,3.14,1.20,EXITO
61,1.93,2.16,EXITO
61,2.01,3.16,EXITO
54,3.34,2.16,EXITO
56,2.16,1.04,EXITO
56,2.26,2.04,EXITO
55,2.13,1.16,EXITO
56,2.36,3.00,EXITO
52,2.22,1.21,EXITO
57,3.35,1.24,EXITO
55,2.23,2.21,EXITO
57,3.43,2.23,EXITO
52,2.32,2.26,EXITO
55,2.31,3.21,EXITO
52,2.40,3.27,EXITO
57,3.53,3.19,EXITO
61,2.00,1.01,EXITO
60,2.37,1.26,EXITO
60,2.45,2.26,EXITO
56,0.95,1.26,EXITO
60,2.57,3.21,EXITO
61,2.22,2.01,EXITO
65,2.67,1.13,EXITO
55,2.88,1.27,EXITO
57,2.14,1.10,EXITO
55,2.96,2.28,EXITO
65,2.75,2.13,EXITO
57,2.24,2.09,EXITO
53,2.06,1.15,EXITO
65,2.85,3.09,EXITO
53,2.14,2.15,EXITO
55,3.08,3.23,EXITO
53,2.26,3.11,EXITO
57,3.27,1.22,EXITO
57,3.35,2.22,EXITO
57,3.45,3.19,EXITO
52,2.44,1.16,EXITO
52,2.52,2.16,EXITO
52,2.64,3.11,EXITO
58,2.81,1.21,EXITO
58,3.01,2.17,EXITO
57,1.86,1.05,EXITO
57,1.98,2.10,EXITO
57,2.06,3.10,EXITO
68,1.55,1.06,EXITO
60,2.46,1.10,EXITO
55,1.48,1.13,EXITO
68,1.65,2.11,EXITO
60,2.56,2.10,EXITO
55,2.56,1.13,EXITO
59,2.84,1.01,EXITO
55,1.60,2.10,EXITO
55,2.64,2.13,EXITO
60,2.64,3.14,EXITO
59,2.94,2.02,EXITO
55,1.70,3.11,EXITO
55,2.74,3.10,EXITO
63,2.04,1.24,EXITO
63,2.12,2.25,EXITO
59,3.04,3.06,EXITO
63,2.22,3.22,EXITO
63,2.58,1.19,EXITO
55,1.60,1.11,EXITO
63,2.68,2.20,EXITO
58,2.49,1.27,EXITO
55,1.70,2.11,EXITO
63,2.78,3.24,EXITO
58,2.57,2.27,EXITO
55,1.80,3.07,EXITO
64,4.08,0.95,EXITO
58,2.67,3.22,EXITO
60,2.10,1.25,EXITO
57,2.94,1.02,EXITO
60,2.18,2.26,EXITO
57,3.02,2.06,EXITO
60,2.30,3.20,EXITO
57,3.10,3.06,EXITO
59,3.19,1.19,EXITO
60,1.87,1.17,EXITO
59,3.29,2.19,EXITO
65,0.39,1.12,EXITO
60,1.97,2.16,EXITO
59,3.39,3.15,EXITO
60,2.07,3.13,EXITO
66,0.74,1.07,EXITO
58,1.88,1.14,EXITO
70,2.14,1.10,EXITO
58,1.98,2.15,EXITO
70,2.24,2.07,EXITO
61,1.26,1.06,EXITO
70,2.34,3.07,EXITO
61,1.34,2.07,EXITO
61,1.46,3.03,EXITO
57,1.66,1.11,EXITO
63,2.57,1.09,EXITO
63,2.65,2.10,EXITO
57,1.78,2.08,EXITO
63,2.77,3.05,EXITO
57,1.88,3.08,EXITO
66,2.61,1.18,EXITO
66,2.69,2.18,EXITO
66,2.79,3.14,EXITO
62,1.65,1.17,EXITO
62,1.73,2.17,EXITO
63,2.17,1.15,EXITO
63,2.25,2.15,EXITO
62,1.85,3.12,EXITO
63,2.35,3.20,EXITO
63,2.37,1.10,EXITO
63,2.45,2.10,EXITO
47,3.04,1.07,EXITO
63,2.55,3.15,EXITO
47,3.12,2.07,EXITO
62,4.06,1.06,EXITO
47,3.22,3.03,EXITO
62,4.14,2.06,EXITO
62,4.26,3.02,EXITO
59,3.41,1.23,EXITO
60,2.31,1.05,EXITO
59,3.51,2.19,EXITO
64,2.06,1.16,EXITO
60,2.39,2.05,EXITO
60,1.77,1.15,EXITO
59,3.59,3.20,EXITO
66,0.33,1.11,EXITO
66,3.22,1.10,EXITO
64,2.16,2.21,EXITO
60,2.51,3.01,EXITO
60,1.89,2.11,EXITO
66,3.32,2.06,EXITO
66,3.40,3.06,EXITO
60,1.99,3.12,EXITO
49,0.55,1.06,EXITO
65,1.44,1.09,EXITO
65,1.54,2.09,EXITO
49,0.69,2.02,EXITO
49,0.79,3.02,EXITO
72,2.94,1.19,EXITO
67,3.64,1.18,EXITO
72,3.04,2.20,EXITO
67,3.74,2.19,EXITO
72,3.12,3.23,EXITO
67,3.82,3.22,EXITO
66,0.61,1.27,EXITO
63,0.44,1.06,EXITO
52,0.58,1.29,EXITO
66,2.61,1.08,EXITO
66,2.69,2.07,EXITO
66,2.79,3.03,EXITO
69,3.26,1.07,EXITO
69,3.36,2.11,EXITO
69,3.44,3.12,EXITO
64,2.16,1.16,EXITO
62,1.96,1.07,EXITO
64,2.26,2.22,EXITO
62,1.96,1.16,EXITO
62,2.04,2.08,EXITO
62,2.06,2.21,EXITO
67,2.14,1.18,EXITO
62,2.16,3.03,EXITO
62,2.14,3.22,EXITO
67,2.26,2.14,EXITO
67,2.36,3.14,EXITO
75,1.57,1.08,EXITO
75,1.67,2.05,EXITO
67,2.11,1.28,EXITO
75,1.77,3.05,EXITO
67,2.19,2.28,EXITO
67,2.29,3.24,EXITO
53,2.06,1.09,EXITO
53,2.18,2.05,EXITO
65,1.42,1.07,EXITO
53,2.26,3.05,EXITO
65,1.52,2.07,EXITO
68,2.09,1.20,EXITO
69,3.04,1.04,EXITO
68,2.19,2.24,EXITO
69,3.14,2.04,EXITO
71,2.04,1.20,EXITO
68,2.27,3.25,EXITO
71,2.12,2.21,EXITO
69,3.24,3.09,EXITO
71,2.24,3.16,EXITO
70,1.40,1.03,EXITO
70,1.48,2.03,EXITO
65,2.03,1.19,EXITO
69,4.32,1.18,EXITO
70,1.60,2.97,EXITO
65,2.13,2.24,EXITO
69,4.42,2.14,EXITO
65,2.22,1.12,EXITO
65,2.21,3.24,EXITO
69,4.50,3.14,EXITO
65,2.30,2.13,EXITO
64,3.83,1.12,EXITO
65,2.40,3.17,EXITO
64,3.93,2.08,EXITO
71,0.69,1.33,EXITO
67,4.66,1.14,EXITO
67,4.74,2.14,EXITO
67,4.84,3.10,EXITO
78,2.98,1.22,EXITO
78,3.08,2.19,EXITO
78,3.16,3.19,EXITO
74,1.70,1.04,EXITO
74,1.82,1.99,EXITO
72,2.08,1.20,EXITO
72,2.16,2.21,EXITO
72,2.28,3.17,EXITO
67,2.74,1.11,EXITO
67,2.84,2.07,EXITO
67,2.94,3.07,EXITO
61,2.78,1.16,EXITO
61,2.86,2.15,EXITO
61,2.96,3.12,EXITO
73,2.55,1.18,EXITO
68,2.33,1.21,EXITO
67,2.48,1.07,EXITO
68,2.41,2.21,EXITO
73,2.65,2.23,EXITO
67,2.58,2.07,EXITO
73,2.73,3.24,EXITO
68,2.53,3.17,EXITO
67,2.68,3.12,EXITO
56,3.76,1.18,EXITO
72,2.50,1.21,EXITO
56,3.84,2.19,EXITO
66,2.71,1.14,EXITO
72,2.60,2.26,EXITO
56,3.94,3.15,EXITO
70,0.73,1.22,EXITO
66,2.81,2.19,EXITO
72,2.68,3.26,EXITO
76,1.94,1.19,EXITO
70,2.53,1.16,EXITO
76,2.02,2.20,EXITO
70,2.63,2.12,EXITO
76,2.12,3.16,EXITO
70,2.73,3.12,EXITO
81,2.46,1.19,EXITO
75,1.91,1.10,EXITO
81,2.56,2.24,EXITO
76,1.09,1.17,EXITO
75,2.03,2.15,EXITO
81,2.64,3.24,EXITO
64,1.56,1.11,EXITO
75,2.11,3.15,EXITO
72,4.09,1.19,EXITO
64,1.68,2.06,EXITO
72,4.19,2.15,EXITO
64,1.78,3.07,EXITO
72,4.29,3.16,EXITO
74,1.88,1.09,EXITO
71,1.97,1.15,EXITO
74,1.98,2.14,EXITO
71,2.09,2.11,EXITO
74,2.06,3.14,EXITO
71,2.17,3.11,EXITO
70,2.76,1.26,EXITO
71,2.80,1.07,EXITO
70,2.86,2.26,EXITO
83,1.63,1.04,EXITO
70,2.96,3.23,EXITO
77,1.70,1.07,EXITO
59,2.71,1.26,EXITO
71,2.98,2.11,EXITO
83,1.71,2.04,EXITO
59,2.79,2.27,EXITO
77,1.80,2.11,EXITO
83,1.83,3.00,EXITO
77,1.88,3.12,EXITO
77,0.58,1.23,EXITO
59,2.91,3.22,EXITO
66,3.02,1.07,EXITO
68,3.00,1.21,EXITO
66,3.10,2.07,EXITO
68,3.08,2.21,EXITO
66,3.22,3.02,EXITO
68,3.18,3.25,EXITO
78,2.13,0.98,EXITO
78,2.33,2.03,EXITO
79,2.69,1.04,EXITO
73,2.67,1.19,EXITO
79,2.77,2.04,EXITO
73,2.77,2.24,EXITO
79,2.89,3.00,EXITO
67,2.71,1.24,EXITO
75,2.67,1.05,EXITO
67,2.79,2.24,EXITO
75,2.77,2.04,EXITO
67,2.89,3.20,EXITO
75,2.87,3.00,EXITO
73,1.44,1.02,EXITO
73,1.54,2.07,EXITO
74,2.12,1.14,EXITO
73,1.62,3.08,EXITO
74,2.22,2.19,EXITO
86,1.54,1.10,EXITO
74,2.30,3.20,EXITO
86,1.66,2.06,EXITO
86,1.74,3.07,EXITO
70,0.56,1.08,EXITO
78,0.70,1.27,EXITO
69,1.81,1.08,EXITO
69,1.91,2.12,EXITO
71,0.08,1.02,EXITO
69,2.01,3.12,EXITO
78,2.39,1.23,EXITO
80,2.48,0.99,EXITO
78,2.47,2.23,EXITO
80,2.58,1.99,EXITO
78,2.57,3.19,EXITO
80,2.68,2.95,EXITO
82,1.95,1.15,EXITO
70,2.50,1.24,EXITO
82,2.05,2.20,EXITO
80,2.37,1.24,EXITO
70,2.60,2.21,EXITO
82,2.13,3.21,EXITO
80,2.45,2.28,EXITO
70,2.70,3.21,EXITO
80,2.53,3.29,EXITO
76,1.52,1.02,EXITO
76,1.62,2.03,EXITO
89,1.48,1.05,EXITO
89,1.58,2.06,EXITO
89,1.70,3.11,EXITO
75,2.95,1.15,EXITO
75,3.05,2.15,EXITO
75,3.15,3.11,EXITO
70,2.72,1.11,EXITO
70,2.82,2.08,EXITO
92,0.26,1.03,EXITO
77,2.37,1.16,EXITO
70,2.92,3.08,EXITO
77,2.47,2.13,EXITO
73,4.51,1.19,EXITO
77,2.57,3.13,EXITO
73,4.59,2.19,EXITO
73,4.69,3.16,EXITO
78,0.41,1.13,EXITO
81,2.49,1.22,EXITO
81,2.59,2.28,EXITO
79,3.17,1.23,EXITO
81,2.65,3.29,EXITO
79,3.27,2.19,EXITO
83,2.66,1.10,EXITO
85,2.42,1.25,EXITO
79,3.37,3.19,EXITO
85,2.52,2.26,EXITO
83,2.76,2.07,EXITO
73,2.52,1.19,EXITO
83,2.84,3.07,EXITO
85,2.64,3.22,EXITO
72,3.37,1.02,EXITO
73,2.64,2.15,EXITO
83,2.64,1.08,EXITO
72,3.47,1.98,EXITO
73,2.74,3.15,EXITO
72,3.47,1.21,EXITO
83,2.74,2.04,EXITO
72,3.57,2.98,EXITO
78,2.56,1.19,EXITO
72,3.57,2.25,EXITO
83,2.82,3.04,EXITO
72,3.65,3.25,EXITO
78,2.66,2.14,EXITO
93,2.22,1.16,EXITO
80,2.06,1.28,EXITO
93,2.32,2.17,EXITO
80,2.14,2.28,EXITO
79,2.01,1.05,EXITO
93,2.42,3.21,EXITO
75,0.49,1.14,EXITO
80,2.26,3.23,EXITO
79,2.11,2.10,EXITO
84,1.20,1.03,EXITO
84,1.34,2.00,EXITO
73,2.63,1.22,EXITO
86,0.88,1.25,EXITO
73,2.81,2.27,EXITO
86,1.49,1.02,EXITO
86,1.59,2.03,EXITO
86,1.69,3.07,EXITO
76,1.87,1.08,EXITO
76,1.97,2.09,EXITO
76,2.07,3.13,EXITO
88,2.44,1.21,EXITO
88,2.54,2.21,EXITO
88,2.64,3.16,EXITO
96,1.75,1.08,EXITO
79,0.36,1.07,EXITO
80,2.44,1.04,EXITO
96,1.87,2.03,EXITO
80,2.52,2.04,EXITO
75,2.68,1.03,EXITO
96,1.97,3.04,EXITO
80,2.62,3.00,EXITO
83,1.92,1.18,EXITO
75,2.76,2.04,EXITO
83,2.02,2.15,EXITO
75,2.86,3.09,EXITO
75,2.92,4.09,EXITO
83,2.10,3.15,EXITO
76,2.10,1.04,EXITO
76,2.20,2.00,EXITO
76,2.28,3.00,EXITO
75,1.89,1.28,EXITO
75,1.97,2.29,EXITO
75,2.09,3.23,EXITO
81,2.64,1.24,EXITO
81,2.72,2.25,EXITO
81,2.84,3.21,EXITO
87,2.58,1.24,EXITO
78,0.25,1.08,EXITO
87,2.66,2.24,EXITO
91,1.22,1.01,EXITO
82,4.32,1.19,EXITO
91,1.32,2.01,EXITO
87,2.80,3.19,EXITO
82,4.42,2.19,EXITO
82,4.52,3.15,EXITO
86,3.40,1.11,EXITO
86,3.50,2.15,EXITO
86,3.58,3.14,EXITO
88,3.02,1.11,EXITO
90,0.53,1.15,EXITO
88,3.12,2.15,EXITO
88,3.20,3.16,EXITO
75,6.78,0.96,EXITO
89,0.44,1.18,EXITO
75,6.88,1.97,EXITO
85,2.36,1.18,EXITO
80,2.78,1.12,EXITO
85,2.46,2.23,EXITO
80,2.88,2.12,EXITO
85,2.54,3.24,EXITO
99,2.81,1.25,EXITO
80,2.98,3.08,EXITO
79,1.78,1.11,EXITO
63,2.06,1.11,EXITO
99,2.89,2.25,EXITO
79,1.88,2.12,EXITO
63,2.18,2.17,EXITO
99,3.01,3.20,EXITO
93,1.80,1.12,EXITO
63,2.24,3.18,EXITO
79,1.98,3.17,EXITO
93,1.88,2.13,EXITO
93,2.00,3.09,EXITO
78,3.46,1.20,EXITO
84,2.50,1.24,EXITO
78,3.54,2.20,EXITO
84,2.98,1.12,EXITO
84,2.60,2.25,EXITO
78,3.64,3.17,EXITO
84,3.08,2.17,EXITO
83,4.10,1.01,EXITO
84,2.70,3.21,EXITO
84,3.16,3.18,EXITO
78,3.96,1.13,EXITO
83,4.18,2.01,EXITO
78,4.06,2.14,EXITO
83,4.28,2.97,EXITO
78,4.14,3.18,EXITO
88,1.46,1.16,EXITO
90,1.98,1.02,EXITO
88,1.68,2.11,EXITO
96,1.26,1.06,EXITO
90,2.20,1.98,EXITO
96,1.40,2.02,EXITO
81,0.39,1.15,EXITO
91,3.04,0.99,EXITO
83,2.11,1.13,EXITO
91,3.12,2.00,EXITO
83,2.21,2.18,EXITO
90,0.40,1.05,EXITO
101,2.10,1.15,EXITO
91,3.22,2.96,EXITO
83,2.29,3.18,EXITO
101,2.18,2.15,EXITO
91,3.43,1.22,EXITO
101,2.28,3.20,EXITO
91,3.53,2.19,EXITO
91,3.61,3.19,EXITO
82,2.60,1.18,EXITO
86,1.38,1.03,EXITO
82,2.68,2.18,EXITO
82,2.78,3.22,EXITO
94,0.63,1.12,EXITO
94,0.79,2.07,EXITO
81,2.39,1.28,EXITO
77,4.04,1.17,EXITO
81,2.47,2.30,EXITO
77,4.14,2.18,EXITO
81,2.59,3.25,EXITO
77,4.24,3.14,EXITO
82,1.97,0.99,EXITO
98,2.13,1.11,EXITO
82,2.07,2.03,EXITO
87,2.90,1.14,EXITO
98,2.21,2.11,EXITO
82,2.15,3.03,EXITO
98,2.33,3.06,EXITO
87,3.10,2.10,EXITO
85,2.30,1.12,EXITO
92,3.00,1.21,EXITO
85,2.40,2.17,EXITO
92,3.10,2.27,EXITO
85,2.48,3.18,EXITO
80,1.19,0.99,EXITO
65,5.10,1.18,EXITO
80,1.31,2.01,EXITO
65,5.20,2.14,EXITO
80,1.41,3.05,EXITO
65,5.30,3.15,EXITO
94,2.71,1.10,EXITO
94,2.79,2.10,EXITO
94,2.89,3.06,EXITO
104,3.20,1.15,EXITO
96,2.43,1.03,EXITO
104,3.30,2.11,EXITO
91,3.56,1.20,EXITO
104,3.40,3.12,EXITO
96,2.57,2.02,EXITO
84,2.07,1.27,EXITO
91,3.64,2.17,EXITO
84,2.17,2.23,EXITO
91,3.74,3.17,EXITO
84,2.27,3.24,EXITO
87,3.32,1.18,EXITO
83,0.77,1.30,EXITO
87,3.42,2.23,EXITO
85,2.00,1.09,EXITO
87,3.50,3.23,EXITO
85,2.10,2.10,EXITO
101,2.05,1.11,EXITO
101,2.15,2.10,EXITO
107,1.31,1.05,EXITO
94,1.23,1.04,EXITO
107,1.45,2.00,EXITO
94,1.35,2.05,EXITO
98,1.61,1.09,EXITO
89,3.34,1.14,EXITO
98,1.71,2.10,EXITO
89,3.42,2.13,EXITO
98,1.83,3.05,EXITO
89,3.52,3.09,EXITO
96,2.27,1.17,EXITO
96,2.37,2.13,EXITO
94,3.16,0.95,EXITO
96,2.47,3.13,EXITO
68,2.71,1.22,EXITO
88,3.23,1.20,EXITO
94,3.26,1.99,EXITO
68,2.81,2.27,EXITO
94,3.34,2.99,EXITO
88,3.33,2.25,EXITO
68,2.89,3.28,EXITO
88,3.41,3.25,EXITO
84,2.12,1.03,EXITO
87,2.34,1.06,EXITO
103,2.24,1.24,EXITO
87,2.42,2.06,EXITO
103,2.34,2.25,EXITO
71,0.49,1.10,EXITO
87,2.52,3.10,EXITO
103,2.44,3.29,EXITO
87,2.91,1.11,EXITO
87,3.01,2.16,EXITO
87,3.09,3.16,EXITO
91,0.76,1.28,EXITO
96,1.90,1.21,EXITO
96,1.98,2.22,EXITO
96,2.08,3.19,EXITO
99,1.94,1.11,EXITO
99,2.04,2.12,EXITO
90,3.98,1.16,EXITO
99,2.14,3.16,EXITO
90,4.08,2.21,EXITO
90,4.16,3.20,EXITO
101,2.60,1.22,EXITO
101,2.68,2.26,EXITO
101,2.76,3.27,EXITO
85,2.39,1.05,EXITO
85,2.47,2.06,EXITO
97,2.71,1.15,EXITO
97,2.81,2.20,EXITO
85,2.59,3.01,EXITO
72,2.07,1.16,EXITO
97,2.87,3.21,EXITO
72,2.15,2.16,EXITO
109,3.75,1.25,EXITO
109,3.83,2.21,EXITO
72,2.25,3.12,EXITO
89,1.96,1.28,EXITO
90,2.26,1.11,EXITO
109,3.93,3.21,EXITO
89,2.06,2.29,EXITO
88,0.64,1.16,EXITO
90,2.34,2.12,EXITO
92,3.55,1.17,EXITO
89,2.16,3.24,EXITO
90,2.44,3.17,EXITO
92,3.65,2.14,EXITO
106,2.43,1.23,EXITO
92,3.73,3.14,EXITO
106,2.53,2.19,EXITO
106,2.61,3.20,EXITO
98,2.14,1.20,EXITO
98,2.22,2.20,EXITO
98,2.32,3.25,EXITO
102,2.72,1.09,EXITO
93,2.56,1.13,EXITO
93,2.64,2.13,EXITO
102,2.82,2.14,EXITO
93,2.72,3.09,EXITO
102,2.90,3.15,EXITO
94,1.94,1.11,EXITO
94,2.04,2.16,EXITO
94,2.12,3.17,EXITO
111,2.53,1.17,EXITO
100,2.83,1.08,EXITO
111,2.61,2.18,EXITO
100,2.93,2.12,EXITO
111,2.71,3.14,EXITO
100,3.01,3.12,EXITO
89,3.07,1.15,EXITO
89,3.17,2.20,EXITO
103,0.24,1.01,EXITO
89,3.25,3.20,EXITO
109,2.92,1.09,EXITO
92,3.15,1.06,EXITO
109,3.02,2.13,EXITO
92,3.25,2.10,EXITO
103,4.21,1.20,EXITO
109,3.10,3.14,EXITO
92,3.33,3.10,EXITO
103,4.29,2.20,EXITO
103,4.39,3.16,EXITO
95,1.69,1.00,EXITO
74,3.88,1.18,EXITO
74,3.98,2.22,EXITO
74,4.06,3.23,EXITO
92,4.18,1.13,EXITO
95,0.60,1.26,EXITO
92,4.26,2.13,EXITO
101,3.58,1.11,EXITO
104,2.39,1.19,EXITO
104,2.47,2.20,EXITO
92,4.36,3.09,EXITO
101,3.66,2.11,EXITO
101,3.76,3.07,EXITO
104,2.59,3.15,EXITO
114,1.66,1.13,EXITO
114,1.76,2.14,EXITO
114,1.88,3.10,EXITO
97,2.48,1.21,EXITO
107,0.28,1.03,EXITO
97,2.58,2.26,EXITO
107,0.42,2.05,EXITO
85,4.24,1.21,EXITO
92,1.88,1.14,EXITO
85,4.32,2.22,EXITO
92,1.96,2.14,EXITO
85,4.42,3.18,EXITO
92,2.08,3.09,EXITO
104,0.79,1.21,EXITO
104,0.97,2.16,EXITO
112,2.23,1.12,EXITO
112,2.31,2.13,EXITO
112,2.41,3.18,EXITO
104,2.82,1.05,EXITO
104,2.90,2.05,EXITO
104,3.00,3.00,EXITO
106,2.82,1.07,EXITO
96,2.16,1.04,EXITO
106,2.92,2.07,EXITO
96,2.24,2.04,EXITO
76,2.59,1.08,EXITO
106,3.02,3.03,EXITO
96,2.34,3.00,EXITO
76,2.69,2.13,EXITO
76,2.77,3.13,EXITO
117,2.14,1.15,EXITO
106,1.30,1.17,EXITO
117,2.26,2.11,EXITO
106,1.40,2.18,EXITO
117,2.34,3.11,EXITO
95,2.78,1.04,EXITO
106,1.52,3.13,EXITO
95,2.86,2.05,EXITO
95,2.98,3.00,EXITO
99,0.55,1.11,EXITO
99,2.44,1.22,EXITO
96,3.95,1.10,EXITO
99,2.52,2.23,EXITO
96,4.03,2.10,EXITO
99,2.64,3.18,EXITO
96,4.13,3.06,EXITO
109,2.87,1.05,EXITO
95,2.58,1.10,EXITO
109,2.95,2.05,EXITO
95,2.66,2.10,EXITO
95,2.76,3.06,EXITO
106,2.11,1.21,EXITO
106,2.21,2.26,EXITO
111,0.36,1.04,EXITO
78,1.77,0.96,EXITO
106,2.29,3.27,EXITO
78,1.91,2.02,EXITO
114,2.82,1.25,EXITO
109,2.19,1.28,EXITO
114,2.92,2.21,EXITO
109,2.27,2.28,EXITO
114,3.00,3.21,EXITO
109,2.37,3.24,EXITO
99,1.34,1.02,EXITO
99,1.44,2.03,EXITO
99,1.54,3.08,EXITO
98,1.94,1.21,EXITO
98,2.04,2.18,EXITO
98,2.12,3.18,EXITO
88,4.31,1.24,EXITO
109,2.37,1.27,EXITO
100,2.16,1.22,EXITO
88,4.39,2.24,EXITO
109,2.47,2.23,EXITO
100,2.24,2.22,EXITO
112,0.59,1.23,EXITO
88,4.51,3.20,EXITO
109,2.55,3.23,EXITO
120,2.68,1.23,EXITO
100,2.36,3.18,EXITO
120,2.76,2.22,EXITO
117,1.01,1.21,EXITO
93,3.34,1.23,EXITO
93,3.42,2.23,EXITO
93,3.52,3.19,EXITO
80,1.92,1.17,EXITO
93,3.62,4.19,EXITO
80,2.02,2.17,EXITO
80,2.12,3.13,EXITO
101,3.36,1.14,EXITO
101,3.46,2.15,EXITO
98,2.93,1.09,EXITO
101,3.56,3.20,EXITO
98,3.01,2.09,EXITO
98,3.11,3.13,EXITO
111,1.93,1.20,EXITO
112,3.34,1.21,EXITO
111,2.03,2.16,EXITO
89,2.86,1.27,EXITO
112,3.44,2.18,EXITO
89,2.94,2.27,EXITO
111,2.13,3.16,EXITO
113,2.18,1.06,EXITO
91,2.17,1.25,EXITO
112,3.52,3.18,EXITO
89,3.04,3.23,EXITO
91,2.25,2.25,EXITO
113,2.28,2.03,EXITO
101,2.52,1.26,EXITO
113,2.36,3.03,EXITO
91,2.37,3.20,EXITO
101,2.62,2.22,EXITO
101,2.70,3.23,EXITO
109,3.80,1.24,EXITO
118,2.36,1.23,EXITO
109,3.90,2.24,EXITO
118,2.44,2.23,EXITO
102,3.16,0.94,EXITO
109,4.00,3.20,EXITO
115,0.32,1.06,EXITO
102,3.24,1.94,EXITO
118,2.56,3.19,EXITO
92,0.41,1.07,EXITO
102,3.34,2.99,EXITO
122,2.80,1.04,EXITO
122,2.90,2.08,EXITO
122,2.98,3.09,EXITO
95,2.08,1.21,EXITO
116,0.18,1.09,EXITO
95,2.16,2.21,EXITO
100,1.67,1.15,EXITO
95,2.28,3.16,EXITO
100,1.77,2.16,EXITO
100,1.89,3.11,EXITO
98,0.27,1.07,EXITO
98,0.41,2.12,EXITO
103,2.71,1.14,EXITO
103,2.81,2.15,EXITO
82,3.21,1.07,EXITO
103,2.91,3.11,EXITO
93,1.36,1.07,EXITO
82,3.31,2.03,EXITO
93,1.46,2.07,EXITO
82,3.39,3.03,EXITO
93,1.56,3.04,EXITO
116,2.18,1.26,EXITO
116,2.26,2.27,EXITO
116,2.38,3.22,EXITO
117,1.69,1.12,EXITO
117,1.77,2.13,EXITO
106,0.56,1.19,EXITO
117,1.89,3.08,EXITO
103,2.66,1.05,EXITO
103,2.74,2.05,EXITO
103,2.84,3.01,EXITO
114,3.28,1.27,EXITO
103,2.94,4.01,EXITO
114,3.36,2.28,EXITO
103,2.01,1.02,EXITO
103,2.11,2.02,EXITO
114,3.48,3.23,EXITO
105,2.72,1.22,EXITO
125,2.54,1.22,EXITO
105,2.80,2.22,EXITO
103,2.23,2.97,EXITO
125,2.64,2.23,EXITO
105,2.92,3.17,EXITO
125,2.74,3.28,EXITO
106,0.21,1.05,EXITO
112,3.64,1.12,EXITO
112,3.74,2.12,EXITO
112,3.84,3.08,EXITO
121,4.19,1.10,EXITO
85,2.44,1.27,EXITO
121,4.27,2.09,EXITO
85,2.54,2.27,EXITO
121,4.37,3.06,EXITO
85,2.64,3.23,EXITO
119,2.29,1.23,EXITO
119,2.37,2.24,EXITO
119,2.10,1.05,EXITO
119,2.47,3.19,EXITO
119,2.20,2.01,EXITO
119,2.30,3.01,EXITO
127,1.53,1.09,EXITO
127,1.63,2.09,EXITO
107,1.65,1.18,EXITO
96,3.19,1.17,EXITO
107,1.77,2.14,EXITO
96,3.27,2.21,EXITO
107,1.85,3.15,EXITO
100,4.01,1.00,EXITO
117,2.19,1.20,EXITO
96,3.35,3.22,EXITO
100,4.09,2.00,EXITO
117,2.27,2.20,EXITO
106,2.17,1.17,EXITO
100,4.19,2.96,EXITO
106,2.25,2.18,EXITO
117,2.41,3.14,EXITO
107,3.09,1.25,EXITO
106,2.35,3.22,EXITO
106,2.41,4.23,EXITO
107,3.19,2.22,EXITO
107,3.27,3.22,EXITO
122,1.22,1.08,EXITO
122,1.32,2.04,EXITO
122,1.40,3.04,EXITO
120,0.59,1.23,EXITO
115,2.33,0.97,EXITO
124,1.82,1.14,EXITO
115,2.43,2.01,EXITO
124,1.92,2.11,EXITO
115,2.51,3.01,EXITO
108,3.30,1.01,EXITO
124,2.02,3.11,EXITO
108,3.38,2.01,EXITO
108,3.48,2.97,EXITO
122,1.77,1.16,EXITO
122,1.87,2.13,EXITO
122,1.97,3.13,EXITO
110,1.17,1.04,EXITO
88,2.53,1.03,EXITO
110,1.31,2.01,EXITO
88,2.61,2.03,EXITO
88,2.71,2.99,EXITO
103,1.79,1.07,EXITO
103,1.89,2.07,EXITO
129,2.37,1.02,EXITO
103,2.01,3.02,EXITO
99,2.22,1.29,EXITO
109,1.88,1.21,EXITO
129,2.57,1.97,EXITO
99,2.30,2.30,EXITO
109,1.96,2.22,EXITO
129,2.65,2.97,EXITO
99,2.40,3.26,EXITO
109,2.08,3.18,EXITO
127,1.46,1.01,EXITO
127,1.56,2.05,EXITO
121,1.91,1.02,EXITO
112,1.00,1.04,EXITO
127,1.66,3.06,EXITO
112,1.08,2.04,EXITO
121,2.01,2.07,EXITO
112,1.20,3.00,EXITO
125,1.51,1.06,EXITO
110,1.75,1.18,EXITO
104,1.72,1.13,EXITO
125,1.59,2.07,EXITO
110,1.83,2.19,EXITO
