Episodio,Tiempo(s),RecompensaTotal,Resultado
617,2.42,1.01,EXITO
616,1.42,1.08,EXITO
617,1.90,1.13,EXITO
620,1.83,1.18,EXITO
610,1.81,1.24,EXITO
614,2.09,1.20,EXITO
633,1.50,1.04,EXITO
614,2.40,1.18,EXITO
618,1.36,1.11,EXITO
646,2.73,1.20,EXITO
619,4.21,1.17,EXITO
619,2.44,1.02,EXITO
638,3.05,0.98,EXITO
624,3.17,1.04,EXITO
629,2.35,0.98,EXITO
618,3.26,1.14,EXITO
506,2.46,1.25,EXITO
621,2.19,0.95,EXITO
647,1.38,1.00,EXITO
620,1.36,1.06,EXITO
619,0.81,1.31,EXITO
611,2.64,1.20,EXITO
617,2.92,1.09,EXITO
625,1.34,0.99,EXITO
622,0.60,1.22,EXITO
615,2.82,1.23,EXITO
634,2.82,1.18,EXITO
630,1.84,1.18,EXITO
620,2.26,1.27,EXITO
615,3.00,1.02,EXITO
635,0.34,1.04,EXITO
620,1.57,1.03,EXITO
621,1.81,1.07,EXITO
619,3.56,1.25,EXITO
626,1.64,1.10,EXITO
639,3.36,1.10,EXITO
616,1.52,1.05,EXITO
612,1.92,1.19,EXITO
622,0.58,1.18,EXITO
631,1.74,1.11,EXITO
618,2.48,1.22,EXITO
617,0.43,1.00,EXITO
621,2.08,1.17,EXITO
632,0.27,1.02,EXITO
616,1.95,1.26,EXITO
636,2.06,1.19,EXITO
648,3.49,1.18,EXITO
623,3.36,1.16,EXITO
621,2.00,1.00,EXITO
640,1.87,1.13,EXITO
649,0.42,1.11,EXITO
507,5.16,1.21,EXITO
618,1.55,1.07,EXITO
617,1.32,1.04,EXITO
619,1.97,1.26,EXITO
624,1.76,1.10,EXITO
622,1.77,1.10,EXITO
620,4.01,1.24,EXITO
627,4.07,1.18,EXITO
622,2.94,1.04,EXITO
619,1.50,1.08,EXITO
613,4.47,1.24,EXITO
650,2.56,1.25,EXITO
618,2.02,1.16,EXITO
637,3.52,1.14,EXITO
508,2.36,1.29,EXITO
633,4.00,1.23,EXITO
628,1.17,1.06,EXITO
509,0.74,1.28,EXITO
641,4.50,1.12,EXITO
623,2.32,1.24,EXITO
623,2.62,1.18,EXITO
625,2.84,1.02,EXITO
621,2.71,1.09,EXITO
620,2.44,1.20,EXITO
642,0.58,1.20,EXITO
638,2.22,1.29,EXITO
634,2.06,1.18,EXITO
626,0.86,1.03,EXITO
510,2.09,1.22,EXITO
619,3.68,1.10,EXITO
619,3.97,0.97,EXITO
614,4.17,1.19,EXITO
629,3.72,1.07,EXITO
622,2.47,1.29,EXITO
624,2.80,1.02,EXITO
620,0.46,1.12,EXITO
627,1.80,1.17,EXITO
620,6.85,1.06,EXITO
621,2.85,1.27,EXITO
635,2.36,1.24,EXITO
630,0.50,1.13,EXITO
643,2.58,1.17,EXITO
511,1.70,1.14,EXITO
624,3.66,1.11,EXITO
622,0.42,1.11,EXITO
644,0.46,1.10,EXITO
621,1.13,1.07,EXITO
639,3.72,1.08,EXITO
623,0.49,1.18,EXITO
631,1.36,0.99,EXITO
636,1.40,0.99,EXITO
623,2.00,1.16,EXITO
628,1.91,1.09,EXITO
621,1.84,1.10,EXITO
620,3.14,1.12,EXITO
625,1.56,1.02,EXITO
625,2.54,1.15,EXITO
622,1.28,0.99,EXITO
632,0.64,1.22,EXITO
624,1.88,1.14,EXITO
512,2.16,1.17,EXITO
621,0.42,1.09,EXITO
624,1.28,1.04,EXITO
645,2.02,1.10,EXITO
615,3.84,1.18,EXITO
640,1.78,1.10,EXITO
637,2.10,1.17,EXITO
624,2.05,1.18,EXITO
629,2.03,1.13,EXITO
633,1.49,1.04,EXITO
646,1.02,1.01,EXITO
623,1.93,1.08,EXITO
513,1.97,1.12,EXITO
625,2.31,1.21,EXITO
626,2.58,1.04,EXITO
616,2.00,1.09,EXITO
622,3.18,1.00,EXITO
625,2.76,1.10,EXITO
622,2.94,1.04,EXITO
627,0.50,1.13,EXITO
514,0.94,1.29,EXITO
630,1.74,1.04,EXITO
626,3.94,1.14,EXITO
624,1.60,1.08,EXITO
641,2.94,1.09,EXITO
647,2.00,1.10,EXITO
638,2.44,1.03,EXITO
634,2.84,1.24,EXITO
625,3.06,1.04,EXITO
625,0.80,1.19,EXITO
628,1.68,1.02,EXITO
626,1.78,1.06,EXITO
623,2.40,1.18,EXITO
648,1.62,1.07,EXITO
627,1.92,1.12,EXITO
626,3.40,1.10,EXITO
627,0.60,1.22,EXITO
631,2.66,1.05,EXITO
624,0.38,1.09,EXITO
652,4.56,1.23,EXITO
635,1.80,1.07,EXITO
632,0.40,1.09,EXITO
639,3.13,1.07,EXITO
626,2.24,1.15,EXITO
626,2.48,1.14,EXITO
623,4.40,1.17,EXITO
629,2.18,1.27,EXITO
627,0.40,1.11,EXITO
515,4.66,1.21,EXITO
636,1.72,1.15,EXITO
640,1.52,1.07,EXITO
627,2.46,1.22,EXITO
630,1.18,1.04,EXITO
628,2.86,1.27,EXITO
625,2.94,1.17,EXITO
628,1.15,1.04,EXITO
653,2.54,1.15,EXITO
641,0.61,1.16,EXITO
631,0.52,1.18,EXITO
628,3.60,1.19,EXITO
649,4.04,1.07,EXITO
633,3.59,1.22,EXITO
516,2.46,1.29,EXITO
624,3.04,1.05,EXITO
626,1.34,1.07,EXITO
654,1.38,1.05,EXITO
629,2.00,1.12,EXITO
629,2.36,1.03,EXITO
632,1.75,1.14,EXITO
628,2.64,1.25,EXITO
642,1.94,1.13,EXITO
634,1.12,1.04,EXITO
625,0.87,1.04,EXITO
629,1.88,1.13,EXITO
627,5.80,1.20,EXITO
637,4.31,1.04,EXITO
629,1.51,1.04,EXITO
627,2.44,1.24,EXITO
517,2.84,0.98,EXITO
650,3.40,1.14,EXITO
633,1.99,1.16,EXITO
630,2.18,1.19,EXITO
630,0.62,1.07,EXITO
518,0.40,1.07,EXITO
630,2.98,1.13,EXITO
618,2.34,1.28,EXITO
630,2.94,1.04,EXITO
635,3.12,1.19,EXITO
628,2.06,1.14,EXITO
626,3.34,1.00,EXITO
643,1.86,1.18,EXITO
643,3.69,1.07,EXITO
631,1.76,1.09,EXITO
631,1.55,1.04,EXITO
638,2.66,1.24,EXITO
629,0.41,1.08,EXITO
519,1.68,1.07,EXITO
631,1.80,1.14,EXITO
632,0.66,1.25,EXITO
628,3.28,1.10,EXITO
634,3.14,1.25,EXITO
619,2.04,1.19,EXITO
636,2.36,0.97,EXITO
651,3.92,1.00,EXITO
632,2.08,1.17,EXITO
632,1.28,1.05,EXITO
631,2.98,1.14,EXITO
644,2.54,1.28,EXITO
644,2.52,1.25,EXITO
639,2.26,1.28,EXITO
637,0.54,1.16,EXITO
520,2.16,1.08,EXITO
627,3.77,1.05,EXITO
633,1.16,1.05,EXITO
635,2.50,1.26,EXITO
645,1.58,1.09,EXITO
630,4.12,1.05,EXITO
633,3.34,1.22,EXITO
632,1.82,1.14,EXITO
633,1.98,1.18,EXITO
620,2.98,1.20,EXITO
629,3.40,1.15,EXITO
638,2.00,1.13,EXITO
640,2.10,1.10,EXITO
652,2.79,1.20,EXITO
639,0.56,1.16,EXITO
628,1.85,1.08,EXITO
656,0.46,1.12,EXITO
645,3.08,1.19,EXITO
653,0.53,1.16,EXITO
634,2.13,1.13,EXITO
633,1.65,1.09,EXITO
636,2.48,1.17,EXITO
646,2.09,1.17,EXITO
631,2.47,1.16,EXITO
634,2.57,1.19,EXITO
647,0.44,1.10,EXITO
640,1.80,1.12,EXITO
630,2.74,1.01,EXITO
657,1.72,1.10,EXITO
521,4.91,1.18,EXITO
629,1.98,1.04,EXITO
632,0.40,1.07,EXITO
634,3.13,1.06,EXITO
641,0.30,1.05,EXITO
621,3.81,1.10,EXITO
641,3.50,1.11,EXITO
635,2.58,1.20,EXITO
522,1.14,1.06,EXITO
654,3.62,1.23,EXITO
635,1.54,1.07,EXITO
637,2.92,1.24,EXITO
523,0.55,1.17,EXITO
646,4.02,1.19,EXITO
655,0.48,1.10,EXITO
638,0.31,1.07,EXITO
634,3.76,1.03,EXITO
642,2.12,1.10,EXITO
633,2.56,1.13,EXITO
636,0.86,1.24,EXITO
647,0.48,1.16,EXITO
635,3.28,1.15,EXITO
630,2.92,1.23,EXITO
635,0.62,1.24,EXITO
622,2.58,1.09,EXITO
658,3.82,1.23,EXITO
636,2.74,1.14,EXITO
623,0.36,1.06,EXITO
642,3.32,1.15,EXITO
631,4.41,1.12,EXITO
637,1.69,1.10,EXITO
636,1.38,1.04,EXITO
643,2.26,1.26,EXITO
638,0.32,1.06,EXITO
656,2.92,1.25,EXITO
644,0.56,1.18,EXITO
524,3.67,1.20,EXITO
648,3.15,1.01,EXITO
624,2.14,1.03,EXITO
637,2.47,1.16,EXITO
631,3.32,1.11,EXITO
659,2.58,1.26,EXITO
634,3.70,1.10,EXITO
643,2.35,1.28,EXITO
657,1.82,1.16,EXITO
525,1.90,1.18,EXITO
632,3.47,1.16,EXITO
637,2.98,1.02,EXITO
625,1.54,1.05,EXITO
639,2.87,1.22,EXITO
638,1.58,1.05,EXITO
660,1.58,1.05,EXITO
649,2.00,1.16,EXITO
632,1.64,1.05,EXITO
661,0.26,1.01,EXITO
633,0.56,1.17,EXITO
633,0.36,1.06,EXITO
644,2.03,1.17,EXITO
645,3.17,1.03,EXITO
639,0.66,1.21,EXITO
634,0.28,1.04,EXITO
662,0.36,1.08,EXITO
658,2.02,1.17,EXITO
626,1.58,1.08,EXITO
635,3.24,1.10,EXITO
638,1.94,1.12,EXITO
636,0.32,1.04,EXITO
636,7.60,1.05,EXITO
635,1.54,1.08,EXITO
640,1.64,1.07,EXITO
640,2.70,1.11,EXITO
650,2.64,1.16,EXITO
649,1.72,1.09,EXITO
526,3.39,0.94,EXITO
645,2.50,1.13,EXITO
527,0.46,1.14,EXITO
659,2.48,1.22,EXITO
641,1.24,1.06,EXITO
627,2.42,1.13,EXITO
641,1.23,1.06,EXITO
634,3.76,1.22,EXITO
637,2.20,1.10,EXITO
628,0.28,1.03,EXITO
639,3.08,1.10,EXITO
636,2.30,1.19,EXITO
650,1.82,1.19,EXITO
642,1.56,1.02,EXITO
637,3.60,1.18,EXITO
528,1.80,1.14,EXITO
629,1.28,1.04,EXITO
642,2.02,1.14,EXITO
640,2.34,1.15,EXITO
651,3.59,1.18,EXITO
635,2.08,1.16,EXITO
637,1.56,1.08,EXITO
638,0.76,1.26,EXITO
641,0.34,1.06,EXITO
660,2.58,1.23,EXITO
651,1.67,1.11,EXITO
640,1.98,1.18,EXITO
639,0.57,1.20,EXITO
630,1.93,1.13,EXITO
646,4.73,1.01,EXITO
636,1.78,1.11,EXITO
661,1.52,1.10,EXITO
638,1.84,1.10,EXITO
529,2.68,1.28,EXITO
631,0.48,1.12,EXITO
638,4.90,1.24,EXITO
652,2.88,1.21,EXITO
642,2.41,1.10,EXITO
641,2.30,1.25,EXITO
643,3.56,1.20,EXITO
652,3.24,1.18,EXITO
647,1.84,1.17,EXITO
640,2.92,1.27,EXITO
663,9.87,0.84,EXITO
639,1.70,1.11,EXITO
662,2.88,1.08,EXITO
639,3.08,1.11,EXITO
642,2.24,1.17,EXITO
637,3.38,0.99,EXITO
632,3.24,1.02,EXITO
663,0.52,1.12,EXITO
640,0.44,1.13,EXITO
653,3.12,0.99,EXITO
530,3.93,1.15,EXITO
633,0.54,1.18,EXITO
643,1.50,1.03,EXITO
641,2.88,1.22,EXITO
665,2.86,1.09,EXITO
653,3.52,1.18,EXITO
648,3.43,1.14,EXITO
640,3.10,1.10,EXITO
531,1.56,1.05,EXITO
654,1.76,1.03,EXITO
638,2.48,1.27,EXITO
641,2.16,1.06,EXITO
641,0.34,1.04,EXITO
642,1.16,1.05,EXITO
664,2.67,1.23,EXITO
647,5.16,1.22,EXITO
634,2.94,1.07,EXITO
643,6.52,1.05,EXITO
644,6.68,0.97,EXITO
649,2.29,1.22,EXITO
644,0.30,1.04,EXITO
654,2.57,1.23,EXITO
655,2.12,1.18,EXITO
643,1.98,1.21,EXITO
639,2.42,1.20,EXITO
655,0.34,1.05,EXITO
532,2.58,1.13,EXITO
666,3.68,1.11,EXITO
644,3.89,1.05,EXITO
635,1.82,1.13,EXITO
665,2.81,1.02,EXITO
648,2.28,1.17,EXITO
645,1.86,1.10,EXITO
642,3.76,1.00,EXITO
636,0.40,1.07,EXITO
645,2.26,1.19,EXITO
644,2.92,1.24,EXITO
656,1.72,1.14,EXITO
644,2.13,1.11,EXITO
650,2.92,1.02,EXITO
642,4.45,1.18,EXITO
533,2.04,1.19,EXITO
667,1.69,1.09,EXITO
656,2.92,1.27,EXITO
657,0.52,1.14,EXITO
668,0.37,1.06,EXITO
645,2.27,1.22,EXITO
534,0.64,1.21,EXITO
646,1.43,1.13,EXITO
649,2.16,1.10,EXITO
640,3.08,1.10,EXITO
645,1.65,1.11,EXITO
647,0.24,1.02,EXITO
637,2.06,1.15,EXITO
646,2.50,1.22,EXITO
666,2.78,1.23,EXITO
669,1.14,1.04,EXITO
651,2.86,1.27,EXITO
650,2.18,1.07,EXITO
645,3.66,1.04,EXITO
652,0.56,1.20,EXITO
638,2.26,1.15,EXITO
641,2.84,1.01,EXITO
657,3.68,1.20,EXITO
648,2.52,1.23,EXITO
535,3.31,1.14,EXITO
647,2.59,1.03,EXITO
646,3.54,1.08,EXITO
643,4.42,1.22,EXITO
648,0.32,1.04,EXITO
667,3.08,1.03,EXITO
646,3.54,1.02,EXITO
646,1.19,1.04,EXITO
649,0.76,1.29,EXITO
536,0.58,1.18,EXITO
668,0.32,1.03,EXITO
642,1.52,1.01,EXITO
651,2.33,1.20,EXITO
658,1.78,1.18,EXITO
670,3.90,1.01,EXITO
644,1.57,1.06,EXITO
639,2.16,1.14,EXITO
669,0.70,1.25,EXITO
653,2.80,1.29,EXITO
640,0.37,1.05,EXITO
670,0.53,1.15,EXITO
641,0.26,1.04,EXITO
537,2.16,1.04,EXITO
647,3.35,0.98,EXITO
647,2.92,1.11,EXITO
671,0.88,1.02,EXITO
645,1.73,1.02,EXITO
648,0.24,1.01,EXITO
649,3.40,1.14,EXITO
671,2.42,1.28,EXITO
643,2.88,1.10,EXITO
650,3.72,1.25,EXITO
652,2.92,1.19,EXITO
654,2.22,1.21,EXITO
649,0.64,1.20,EXITO
647,4.42,1.24,EXITO
646,1.42,1.03,EXITO
648,1.68,1.05,EXITO
653,1.21,1.11,EXITO
538,3.07,1.03,EXITO
672,2.54,1.22,EXITO
642,3.32,1.17,EXITO
650,2.56,1.12,EXITO
651,2.11,1.24,EXITO
644,2.30,1.21,EXITO
650,1.86,1.20,EXITO
655,2.41,1.16,EXITO
648,2.04,1.06,EXITO
672,2.88,1.06,EXITO
647,1.94,1.03,EXITO
654,1.36,1.12,EXITO
655,0.35,1.05,EXITO
651,1.12,1.09,EXITO
673,1.59,1.07,EXITO
645,1.48,1.09,EXITO
644,3.98,1.22,EXITO
643,2.05,1.19,EXITO
659,2.96,1.11,EXITO
539,2.62,1.26,EXITO
652,2.04,1.16,EXITO
649,3.47,1.26,EXITO
646,0.43,1.09,EXITO
656,2.22,1.24,EXITO
649,2.10,1.15,EXITO
651,2.86,1.25,EXITO
656,1.64,1.13,EXITO
652,0.24,1.03,EXITO
644,1.61,1.09,EXITO
647,1.46,1.11,EXITO
648,3.26,1.15,EXITO
650,2.23,1.22,EXITO
645,2.49,1.29,EXITO
653,2.48,1.18,EXITO
674,3.73,1.17,EXITO
653,1.82,1.10,EXITO
650,2.71,1.23,EXITO
673,5.14,1.00,EXITO
649,1.60,1.14,EXITO
648,1.82,1.06,EXITO
657,3.17,1.08,EXITO
652,4.68,1.17,EXITO
540,3.72,1.10,EXITO
660,3.84,1.21,EXITO
645,2.55,1.24,EXITO
657,3.64,1.16,EXITO
660,2.06,1.10,EXITO
649,1.48,1.15,EXITO
658,1.40,1.05,EXITO
541,1.38,1.05,EXITO
654,2.74,1.22,EXITO
646,2.99,0.99,EXITO
654,2.38,1.22,EXITO
651,3.07,1.17,EXITO
675,2.56,1.01,EXITO
659,0.24,1.02,EXITO
542,0.35,1.06,EXITO
661,1.86,1.07,EXITO
651,2.53,1.01,EXITO
661,1.70,1.11,EXITO
674,3.09,1.07,EXITO
652,1.00,1.01,EXITO
650,1.44,0.97,EXITO
650,3.40,1.03,EXITO
646,2.71,1.00,EXITO
658,2.61,1.02,EXITO
655,1.63,1.05,EXITO
660,1.46,0.99,EXITO
675,0.68,1.28,EXITO
652,1.46,1.03,EXITO
655,2.45,1.28,EXITO
676,2.86,1.23,EXITO
653,4.74,1.13,EXITO
656,0.58,1.19,EXITO
647,3.27,1.12,EXITO
647,2.06,1.23,EXITO
654,0.62,1.24,EXITO
653,2.56,1.15,EXITO
543,3.78,1.16,EXITO
651,2.70,1.08,EXITO
653,2.06,1.08,EXITO
655,0.50,1.19,EXITO
676,2.50,1.20,EXITO
656,2.91,1.03,EXITO
659,3.05,1.23,EXITO
662,4.42,1.15,EXITO
661,3.02,1.01,EXITO
677,1.88,1.12,EXITO
657,0.56,1.15,EXITO
544,1.54,1.02,EXITO
657,2.54,1.26,EXITO
652,1.66,1.00,EXITO
651,4.76,1.21,EXITO
663,1.13,1.02,EXITO
678,1.23,1.02,EXITO
648,2.61,1.24,EXITO
648,3.45,1.02,EXITO
654,2.62,1.24,EXITO
677,2.32,1.23,EXITO
658,1.86,1.09,EXITO
649,0.44,1.11,EXITO
654,3.66,1.14,EXITO
662,2.69,1.23,EXITO
662,6.99,1.14,EXITO
656,3.32,1.10,EXITO
545,2.06,1.06,EXITO
660,3.47,1.13,EXITO
653,2.44,1.28,EXITO
649,2.45,1.26,EXITO
652,2.86,1.16,EXITO
679,2.68,1.18,EXITO
678,2.11,1.07,EXITO
664,3.09,1.02,EXITO
655,1.64,1.09,EXITO
663,1.44,1.02,EXITO
650,1.96,1.05,EXITO
655,2.52,1.11,EXITO
659,2.12,1.13,EXITO
658,4.08,1.16,EXITO
656,0.36,1.06,EXITO
650,1.11,0.99,EXITO
657,2.82,1.05,EXITO
659,0.58,1.21,EXITO
654,2.26,1.17,EXITO
665,1.57,1.05,EXITO
663,3.62,1.00,EXITO
679,2.19,1.13,EXITO
680,2.43,1.16,EXITO
653,2.71,0.98,EXITO
661,3.58,1.12,EXITO
664,2.47,1.25,EXITO
680,1.16,1.04,EXITO
660,2.94,1.27,EXITO
660,2.00,1.14,EXITO
651,3.16,1.23,EXITO
546,5.12,1.14,EXITO
657,2.94,1.12,EXITO
651,2.86,1.07,EXITO
658,2.56,1.16,EXITO
661,0.47,1.15,EXITO
656,3.85,1.16,EXITO
652,0.32,1.04,EXITO
655,3.00,1.08,EXITO
666,2.69,1.23,EXITO
662,2.22,1.07,EXITO
657,0.67,1.27,EXITO
653,0.30,1.04,EXITO
664,2.95,1.27,EXITO
681,2.97,1.11,EXITO
659,1.64,1.13,EXITO
654,3.44,1.08,EXITO
661,2.49,1.24,EXITO
662,1.99,1.11,EXITO
681,2.77,1.08,EXITO
665,3.46,1.23,EXITO
656,1.84,1.09,EXITO
547,2.80,1.00,EXITO
663,0.38,1.08,EXITO
665,1.78,1.09,EXITO
652,3.68,1.21,EXITO
663,2.40,1.30,EXITO
682,2.01,1.20,EXITO
658,3.74,1.17,EXITO
654,2.80,1.15,EXITO
667,3.65,1.07,EXITO
662,2.24,1.14,EXITO
682,2.10,1.19,EXITO
548,1.77,1.09,EXITO
658,3.70,1.18,EXITO
683,0.46,1.11,EXITO
660,3.38,1.12,EXITO
664,2.85,1.02,EXITO
657,3.14,1.15,EXITO
664,2.23,1.22,EXITO
666,3.62,1.08,EXITO
655,4.06,1.25,EXITO
663,1.60,1.05,EXITO
666,3.46,1.04,EXITO
683,3.01,1.03,EXITO
664,0.69,1.22,EXITO
549,2.94,0.97,EXITO
659,4.00,1.17,EXITO
667,1.74,1.15,EXITO
655,4.10,1.24,EXITO
684,2.84,1.18,EXITO
665,2.43,1.23,EXITO
661,2.98,1.16,EXITO
665,2.62,1.01,EXITO
667,2.16,1.17,EXITO
656,2.46,1.24,EXITO
668,0.72,1.25,EXITO
659,4.02,1.18,EXITO
662,0.44,1.11,EXITO
658,3.16,1.08,EXITO
660,1.26,1.05,EXITO
550,1.56,1.03,EXITO
684,2.84,1.25,EXITO
663,0.72,1.00,EXITO
685,2.07,1.21,EXITO
653,7.11,0.89,EXITO
656,2.37,1.22,EXITO
665,3.41,1.07,EXITO
551,1.40,1.02,EXITO
659,1.70,1.07,EXITO
668,2.04,1.26,EXITO
660,2.53,1.24,EXITO
666,3.51,1.12,EXITO
657,3.05,1.22,EXITO
668,7.68,1.05,EXITO
664,2.16,1.14,EXITO
669,3.31,1.04,EXITO
686,2.06,1.17,EXITO
669,0.42,1.09,EXITO
661,3.62,1.17,EXITO
685,3.66,1.09,EXITO
552,2.02,1.17,EXITO
654,2.52,1.00,EXITO
657,2.60,1.14,EXITO
661,2.02,1.17,EXITO
686,0.44,1.09,EXITO
667,2.00,1.17,EXITO
655,0.36,1.07,EXITO
670,1.34,1.08,EXITO
665,1.94,1.12,EXITO
666,3.22,1.16,EXITO
669,2.88,1.06,EXITO
662,1.45,1.08,EXITO
658,2.92,1.05,EXITO
670,2.96,1.17,EXITO
687,2.54,1.27,EXITO
659,0.40,1.07,EXITO
660,4.18,1.01,EXITO
656,1.64,1.10,EXITO
662,2.66,1.19,EXITO
553,2.92,1.18,EXITO
666,2.20,1.19,EXITO
687,2.62,1.26,EXITO
671,2.54,0.96,EXITO
670,2.46,1.03,EXITO
667,2.63,1.19,EXITO
663,0.54,1.16,EXITO
688,1.93,1.15,EXITO
668,3.26,1.16,EXITO
658,3.98,1.21,EXITO
671,2.53,1.26,EXITO
661,2.27,1.19,EXITO
672,1.16,1.05,EXITO
657,2.12,1.16,EXITO
669,0.72,1.25,EXITO
670,0.29,1.03,EXITO
673,0.48,1.16,EXITO
660,3.50,1.12,EXITO
554,2.97,1.02,EXITO
555,0.46,1.13,EXITO
688,3.55,1.17,EXITO
671,1.46,1.06,EXITO
659,2.63,1.19,EXITO
663,5.97,1.16,EXITO
689,3.14,1.06,EXITO
668,3.55,0.99,EXITO
674,1.74,1.07,EXITO
658,2.62,1.22,EXITO
675,0.24,1.01,EXITO
671,4.39,1.23,EXITO
667,3.46,1.19,EXITO
664,1.16,1.05,EXITO
672,3.92,1.11,EXITO
669,1.18,1.03,EXITO
556,1.76,1.11,EXITO
690,1.74,1.11,EXITO
672,2.02,1.14,EXITO
661,3.64,1.07,EXITO
673,0.23,1.01,EXITO
557,1.46,1.04,EXITO
673,1.86,1.15,EXITO
691,1.33,1.07,EXITO
672,2.72,1.09,EXITO
689,3.82,1.21,EXITO
676,3.05,1.06,EXITO
670,2.40,1.11,EXITO
659,3.64,1.11,EXITO
665,2.77,0.99,EXITO
668,3.03,1.07,EXITO
671,0.63,1.23,EXITO
558,2.69,1.14,EXITO
666,1.69,1.18,EXITO
692,3.13,1.06,EXITO
690,3.08,1.09,EXITO
674,3.64,1.06,EXITO
662,4.76,1.15,EXITO
673,3.42,1.21,EXITO
667,0.52,1.18,EXITO
677,3.52,1.15,EXITO
672,2.37,1.19,EXITO
669,3.01,1.17,EXITO
668,2.32,1.22,EXITO
660,3.87,1.20,EXITO
559,2.22,1.15,EXITO
691,1.48,1.06,EXITO
674,1.44,1.06,EXITO
663,1.57,1.05,EXITO
668,1.67,1.08,EXITO
693,2.44,1.24,EXITO
560,1.62,1.09,EXITO
661,1.84,1.03,EXITO
678,2.83,0.99,EXITO
675,3.45,1.04,EXITO
673,2.68,1.08,EXITO
670,3.06,1.03,EXITO
663,3.94,1.05,EXITO
675,2.38,1.17,EXITO
661,1.60,1.04,EXITO
669,2.51,1.23,EXITO
664,3.10,1.20,EXITO
665,5.84,0.92,EXITO
676,1.42,1.17,EXITO
692,4.10,1.17,EXITO
662,1.20,1.03,EXITO
694,3.36,1.14,EXITO
664,1.43,1.02,EXITO
662,2.65,1.14,EXITO
561,2.73,1.04,EXITO
676,1.70,1.07,EXITO
679,2.79,0.99,EXITO
670,1.60,1.05,EXITO
677,0.44,1.11,EXITO
671,2.61,1.16,EXITO
675,2.00,1.20,EXITO
677,1.94,1.06,EXITO
665,2.19,1.28,EXITO
666,2.26,1.25,EXITO
674,3.86,1.14,EXITO
663,1.78,1.07,EXITO
693,2.14,1.14,EXITO
663,2.20,1.06,EXITO
695,2.24,1.23,EXITO
562,2.30,1.13,EXITO
696,0.59,1.18,EXITO
665,3.02,1.19,EXITO
680,2.82,1.17,EXITO
678,2.48,1.22,EXITO
671,2.76,1.23,EXITO
675,2.06,1.02,EXITO
664,1.65,1.12,EXITO
676,2.50,1.23,EXITO
666,2.48,1.18,EXITO
672,3.40,1.22,EXITO
563,1.88,1.11,EXITO
667,2.80,1.01,EXITO
672,1.12,1.00,EXITO
679,1.54,1.03,EXITO
694,3.08,1.15,EXITO
668,0.57,1.22,EXITO
666,2.40,1.13,EXITO
697,2.50,1.15,EXITO
664,3.56,1.05,EXITO
678,4.33,1.12,EXITO
670,1.16,1.08,EXITO
673,1.53,1.09,EXITO
673,2.40,1.15,EXITO
681,3.64,1.18,EXITO
665,2.90,1.20,EXITO
680,1.76,1.07,EXITO
695,1.86,1.12,EXITO
677,3.22,1.11,EXITO
676,3.33,1.13,EXITO
669,2.04,1.20,EXITO
564,3.02,1.06,EXITO
674,1.32,0.99,EXITO
667,3.86,1.24,EXITO
670,0.27,1.01,EXITO
665,2.43,1.13,EXITO
565,0.47,1.11,EXITO
674,1.74,1.13,EXITO
681,1.86,1.11,EXITO
698,3.58,1.05,EXITO
671,2.96,1.02,EXITO
682,2.04,1.26,EXITO
677,1.79,1.15,EXITO
666,2.42,1.24,EXITO
679,4.04,1.17,EXITO
671,2.06,1.16,EXITO
675,2.48,1.19,EXITO
668,2.46,1.15,EXITO
696,2.99,1.18,EXITO
672,1.26,1.11,EXITO
683,1.36,1.10,EXITO
678,1.35,1.06,EXITO
667,5.46,1.15,EXITO
566,2.55,1.20,EXITO
672,0.52,1.15,EXITO
678,3.49,1.17,EXITO
699,2.06,1.18,EXITO
666,3.17,1.11,EXITO
675,2.34,1.20,EXITO
673,0.48,1.13,EXITO
682,2.86,1.23,EXITO
667,2.74,0.95,EXITO
679,1.64,1.09,EXITO
669,2.21,1.20,EXITO
684,2.03,1.20,EXITO
673,2.38,1.19,EXITO
668,0.66,1.22,EXITO
676,2.76,1.11,EXITO
667,2.03,1.15,EXITO
700,2.15,1.15,EXITO
674,0.36,1.06,EXITO
679,2.88,1.07,EXITO
697,3.25,1.05,EXITO
676,2.56,1.13,EXITO
668,3.18,1.04,EXITO
567,3.32,1.13,EXITO
680,4.22,1.17,EXITO
680,0.64,1.22,EXITO
683,3.20,1.23,EXITO
680,2.54,0.99,EXITO
685,2.65,1.23,EXITO
670,2.73,0.97,EXITO
698,1.74,1.09,EXITO
669,2.26,1.18,EXITO
677,3.20,1.11,EXITO
681,2.13,1.19,EXITO
669,3.22,1.25,EXITO
684,1.37,1.04,EXITO
701,3.21,1.22,EXITO
671,1.24,1.10,EXITO
681,1.52,1.00,EXITO
568,2.93,1.11,EXITO
686,1.60,1.09,EXITO
668,4.40,1.17,EXITO
675,4.27,1.19,EXITO
681,3.78,1.25,EXITO
682,1.90,1.15,EXITO
676,0.48,1.15,EXITO
685,2.09,1.16,EXITO
677,5.06,1.20,EXITO
682,2.00,1.02,EXITO
687,1.69,1.07,EXITO
672,2.08,1.10,EXITO
677,0.44,1.11,EXITO
702,2.54,1.08,EXITO
699,4.21,1.23,EXITO
669,2.04,1.10,EXITO
682,1.51,1.07,EXITO
686,1.02,1.00,EXITO
569,2.82,1.08,EXITO
678,0.98,1.10,EXITO
678,4.66,1.16,EXITO
683,2.32,1.24,EXITO
688,2.46,1.24,EXITO
